23 0 output/rmfs//0.rmf3 8021 9261  |  620.006695871 23.168129632 3.05779  |  36.4835414158 33.0561365861 151.608695985 14 12 55 0.48568503421 0.408317051651 0.485384127372  |  47.7826791573 16.056166136 18.874549531 85 51 34 0.0334670280973 0.0219877503941 0.0124308557039
23 0 output/rmfs//0.rmf3 8022 9262  |  625.781069994 16.035886165 12.8807  |  36.7037862388 31.4130872228 153.290215391 14 12 54 0.48568503421 0.477726160578 0.485384127372  |  48.6680126746 16.2427551752 19.565015422 85 51 34 0.0167510381105 0.0143983471369 0.0124308557039
23 0 output/rmfs//0.rmf3 8023 9263  |  626.076381853 31.7153093133 4.70529  |  36.2172266865 32.0479762367 151.78215764 14 12 57 0.48568503421 0.455695996072 0.479823982716  |  46.5742397047 16.2041963453 19.1885451532 85 51 34 0.0257178090479 0.00998207944086 0.0178906192112
23 0 output/rmfs//0.rmf3 8024 9264  |  617.419672723 20.6452448091 1.96147  |  36.1119546647 31.2873724031 152.672456644 14 12 54 0.48568503421 0.481372457711 0.481241371933  |  47.8658775832 16.7186030439 20.1111711961 85 51 34 0.0257178090479 0.00998207944086 0.0119114045237
23 0 output/rmfs//0.rmf3 8025 9265  |  617.758155582 15.1560130557 1.08989  |  36.2279802617 31.7903184824 154.929803447 14 12 56 0.485888552206 0.481372457711 0.445017281466  |  47.4648483526 16.8430918391 21.1766622787 85 51 34 0.0147875207541 0.00998207944086 0.0119114045237
23 0 output/rmfs//0.rmf3 8026 9266  |  621.49448262 14.4038721522 0.00388012  |  36.7270074099 32.2108032175 155.769056418 14 12 54 0.485888552206 0.476251644987 0.445017281466  |  49.7861052561 16.5377560291 20.1945609977 85 51 34 0.0147875207541 0.00998207944086 0.0119114045237
23 0 output/rmfs//0.rmf3 8029 9269  |  625.808228663 14.2268746668 2.66999  |  36.1819689911 31.4936503847 153.433908413 13 12 51 0.487739680433 0.474265637491 0.48547419907  |  51.8177163273 17.8706728901 20.2498948023 85 51 34 0.0566360220834 0.0292003162177 0.0101226591068
23 0 output/rmfs//0.rmf3 8031 9271  |  612.838480695 19.9545817884 4.33163  |  36.0644717485 32.0231698175 152.215450405 14 12 51 0.485022678168 0.469807953062 0.488026803609  |  46.8099438543 16.2087884951 18.4389720821 85 51 34 0.0164263455969 0.0121364938818 0.0142280886467
23 0 output/rmfs//0.rmf3 8032 9272  |  622.299274497 24.0261782633 5.20203  |  36.3413914201 33.2773045511 151.343702649 14 12 52 0.485022678168 0.449068572211 0.488026803609  |  47.8372341818 16.951382993 17.9942054712 85 51 34 0.0164263455969 0.0121364938818 0.0257984745082
23 0 output/rmfs//0.rmf3 8033 9273  |  616.94103596 20.9837070473 0.574636  |  36.356079404 31.5929027845 152.528740491 14 12 52 0.485022678168 0.485234304257 0.487001915077  |  50.2408443042 16.6912534863 17.6246294013 85 51 34 0.0296732939031 0.0121364938818 0.0101428055433
23 0 output/rmfs//0.rmf3 8034 9274  |  610.267093736 23.6775006022 2.173  |  35.8085069814 31.7345343627 151.784498639 14 12 55 0.485022678168 0.46180178767 0.487001915077  |  46.7275556753 16.6281397959 17.0604319785 85 51 34 0.0212255722912 0.0121364938818 0.0101428055433
23 0 output/rmfs//0.rmf3 8035 9275  |  617.914840367 24.4911355717 6.88917  |  35.985068143 31.0930425393 152.030366988 14 12 52 0.485022678168 0.479665885706 0.471289687328  |  48.4437884358 15.5607342373 17.591951157 85 51 34 0.015501955724 0.0121364938818 0.0167973407434
23 0 output/rmfs//0.rmf3 8036 9276  |  611.956177092 14.7629953004 2.77301  |  35.9731353448 31.0375584501 152.89516182 14 12 50 0.480960163145 0.489689740847 0.476390234615  |  47.9599356299 17.9937876217 18.7604630265 85 51 34 0.0160127252773 0.0121364938818 0.0167973407434
23 0 output/rmfs//0.rmf3 8040 9280  |  608.629919102 16.0495590116 3.53376  |  35.8094469199 31.0524390128 153.616293878 14 14 51 0.48120497294 0.48214395738 0.478801498333  |  45.8662676571 15.9552149121 19.8431017162 85 51 34 0.0143380050949 0.0140547523775 0.0107607546762
23 0 output/rmfs//0.rmf3 8041 9281  |  615.545527363 21.9638660909 10.3473  |  35.1804681029 31.3831457586 152.570300835 15 14 53 0.489709581821 0.48214395738 0.474826239239  |  46.0989711814 15.4185598571 18.3606827973 85 51 34 0.0222597624594 0.0140547523775 0.0107607546762
23 0 output/rmfs//0.rmf3 8042 9282  |  607.32053999 18.3671398228 3.45728  |  35.2204418375 33.535711354 152.275104236 15 14 53 0.489709581821 0.418482530289 0.487886643751  |  45.290558994 15.5751395686 18.5940232127 85 51 34 0.0104829247944 0.0140547523775 0.012774596497
23 0 output/rmfs//0.rmf3 8043 9283  |  603.623185254 15.0790055748 3.74977  |  35.0587903498 31.1437333101 152.1036937 15 15 54 0.489709581821 0.466160963139 0.487886643751  |  45.7236103741 16.2517694034 19.6692925864 85 51 34 0.0143317361947 0.0140547523775 0.0122472111995
23 0 output/rmfs//0.rmf3 8044 9284  |  603.233330165 8.70945329535 3.57481  |  36.2097058224 31.0477305641 153.008140507 14 13 50 0.471187305496 0.475036931446 0.487886643751  |  47.4006923732 15.8091973519 19.3761312258 85 51 34 0.0143317361947 0.0140547523775 0.0177828351923
23 0 output/rmfs//0.rmf3 8051 9291  |  613.91853895 18.6524403721 7.95497  |  35.0902610466 30.6880188097 152.59630519 15 12 50 0.489456591457 0.461097344574 0.477737741324  |  47.6552942781 15.3479483507 19.2102187384 85 51 34 0.038865250265 0.0130048545041 0.0174646788102
23 0 output/rmfs//0.rmf3 8052 9292  |  608.72550056 18.6508722735 5.93224  |  35.0450854015 30.7670213776 152.613841357 14 14 51 0.489456591457 0.44299720163 0.471705466039  |  45.6301522557 15.1961397301 19.8726606352 85 51 34 0.0105145208413 0.0130048545041 0.0534005659402
23 0 output/rmfs//0.rmf3 8053 9293  |  603.331337049 18.0866942544 1.40985  |  35.3949692544 30.2695605082 153.55132559 14 14 50 0.489456591457 0.469597841683 0.459977538033  |  45.1612403044 15.407461369 19.2422285812 85 51 34 0.0105145208413 0.0130048545041 0.0462157972213
23 0 output/rmfs//0.rmf3 8054 9294  |  611.824996339 20.5837549669 1.27099  |  35.8126455661 30.6998956827 152.503584152 13 12 50 0.479003553998 0.464009883073 0.486328837095  |  48.1999513516 15.7734483497 18.7232637575 85 51 34 0.0446570549189 0.0130048545041 0.0228368035779
23 0 output/rmfs//0.rmf3 8055 9295  |  618.000295164 21.1510924547 5.11796  |  35.837141117 32.9242351117 152.049514823 14 14 51 0.479003553998 0.409493930513 0.484894952946  |  48.4640738687 16.399194136 17.8160777992 85 51 34 0.010007789589 0.0130048545041 0.0192603913536
23 0 output/rmfs//0.rmf3 8058 9298  |  606.863454988 17.3847014444 2.12545  |  34.7878403816 29.9099141482 151.994895972 14 14 52 0.489416875029 0.484713895493 0.478461047499  |  49.5121470559 16.2044425584 18.04920274 85 51 34 0.051430984964 0.0114422546598 0.0192603913536
23 0 output/rmfs//0.rmf3 8059 9299  |  607.487476008 13.4621754528 2.40511  |  34.8927517766 30.7704999087 153.775494876 15 12 50 0.489416875029 0.484713895493 0.478461047499  |  49.6024545273 16.440044947 17.8250856858 85 51 34 0.0228088476205 0.0114422546598 0.0104046181844
23 0 output/rmfs//0.rmf3 8065 9305  |  606.510463785 19.0245823657 0.813416  |  34.5942150516 33.2318464725 150.989986019 15 17 52 0.489533442335 0.357106681576 0.4856634757  |  47.4755670063 15.4390005244 18.6343070335 85 51 34 0.0301824092829 0.0199881705361 0.0153290510162
23 0 output/rmfs//0.rmf3 8067 9307  |  605.150596149 15.1830726836 5.56414  |  35.3684974984 30.5989671846 151.421399865 14 16 53 0.474395258882 0.46872407669 0.4856634757  |  47.994763041 15.5787245078 18.4974458301 85 51 34 0.0199160549576 0.0184821947372 0.0124836213221
23 0 output/rmfs//0.rmf3 8068 9308  |  601.813317143 13.6610721205 7.07161  |  34.9362096647 29.8545603903 152.284770311 14 16 50 0.485285606891 0.488786244511 0.4856634757  |  46.7618750617 15.4487103593 18.5835179519 85 51 34 0.0231547921001 0.0129238833256 0.0124836213221
23 0 output/rmfs//0.rmf3 8069 9309  |  607.854767374 11.0717398203 2.67152  |  35.0320236059 29.6408112448 152.357379701 16 17 53 0.482343381293 0.469597042268 0.4856634757  |  51.0986749557 15.6623501088 20.2574871536 85 51 34 0.0478398245492 0.0129238833256 0.0123988143048
23 0 output/rmfs//0.rmf3 8070 9310  |  606.954796401 13.3593490594 4.53413  |  35.2774176477 30.4049933476 152.649786444 15 17 52 0.482343381293 0.455268905716 0.483674614187  |  48.7753686645 15.6918206413 19.3233240762 85 51 34 0.0149512754186 0.0129238833256 0.0123988143048
23 0 output/rmfs//0.rmf3 8071 9311  |  608.988660871 14.2101348861 7.12027  |  35.4545997473 30.6349815616 151.406998998 14 13 55 0.478989054134 0.452131652042 0.483674614187  |  46.8498021529 15.4783912456 21.3873004781 85 51 34 0.0149512754186 0.0129238833256 0.0191002710999
23 0 output/rmfs//0.rmf3 8072 9312  |  615.768871032 16.2550539577 3.97465  |  37.1124697545 29.9210306299 152.287830238 14 12 52 0.444495561189 0.473216089916 0.483674614187  |  48.6197870332 15.5237197946 21.5235110581 85 51 34 0.0149512754186 0.0129238833256 0.0273092776112
23 0 output/rmfs//0.rmf3 8073 9313  |  611.799794475 18.2614661216 1.4086  |  37.0124401028 30.2696139071 152.561410593 14 16 50 0.444495561189 0.445431206002 0.483674614187  |  46.7478420508 16.1083561691 20.485516505 85 51 34 0.0124237990241 0.0129238833256 0.0425132921138
23 0 output/rmfs//0.rmf3 8074 9314  |  614.866441541 25.0871073182 4.28885  |  34.8708776275 29.3771857446 151.471820544 14 17 52 0.486137387151 0.482132610547 0.483674614187  |  47.5362650203 15.8105065368 20.5804919756 85 51 34 0.01789218443 0.0129238833256 0.0385961827201
23 0 output/rmfs//0.rmf3 8075 9315  |  606.372538193 8.59993566996 2.44356  |  35.4694226896 29.8684620275 153.125704705 15 17 50 0.469800840696 0.458888878569 0.487844906522  |  49.1570207819 15.8135275399 21.1697926753 85 51 34 0.01789218443 0.0129238833256 0.0385961827201
23 0 output/rmfs//0.rmf3 8077 9317  |  610.560230635 8.20178457309 4.06829  |  35.7906074875 30.446945775 152.132591185 15 12 52 0.47209487366 0.480635441264 0.487844906522  |  47.7796137626 17.0805325491 22.9347107954 85 51 34 0.0197656405817 0.0244628919917 0.0149289178685
23 0 output/rmfs//0.rmf3 8078 9318  |  613.882881313 14.0992853663 2.66805  |  36.4960206232 30.0625429181 152.405252269 15 12 51 0.45974057827 0.480635441264 0.487844906522  |  49.3744243842 16.6563198172 20.5963935072 85 51 34 0.0197656405817 0.0244628919917 0.0149289178685
23 0 output/rmfs//0.rmf3 8079 9319  |  609.826937592 15.3187185254 2.27864  |  36.458997864 30.9972485689 152.510170271 15 13 51 0.468435751482 0.425436639099 0.487844906522  |  45.7308339392 16.7618854795 20.9052573459 85 51 34 0.0135472736029 0.0244628919917 0.0156655904164
23 0 output/rmfs//0.rmf3 8080 9320  |  617.990636493 19.4977744443 3.55004  |  36.469632166 30.0706761986 152.586867873 14 14 53 0.469043683735 0.488301497881 0.482164925215  |  47.2981584379 16.2324062257 21.3347315966 85 51 34 0.0516833517902 0.0242372047502 0.0156655904164
23 0 output/rmfs//0.rmf3 8081 9321  |  609.36068557 16.3170670355 0.743033  |  36.6174950168 30.1930165613 153.955519027 14 12 52 0.47241500999 0.488301497881 0.485105544966  |  46.3528388159 15.7457073785 20.5125560323 85 51 34 0.0194463322375 0.0241759090491 0.0100410203343
23 0 output/rmfs//0.rmf3 8084 9324  |  613.891085119 26.2181643399 2.43356  |  35.8789827643 30.6561568888 150.692522116 14 13 54 0.486127589733 0.464399172723 0.489064610341  |  46.3477575858 15.0972773128 20.9643432162 85 51 34 0.0174029686611 0.0115961771815 0.0360457052074
23 0 output/rmfs//0.rmf3 8085 9325  |  612.708832529 18.8009252209 4.41543  |  35.8865098339 30.6120437732 151.471808153 14 14 53 0.486127589733 0.464399172723 0.489064610341  |  48.3234021025 15.2957434109 20.3501325476 85 51 34 0.0218842285759 0.0115961771815 0.0201575915544
23 0 output/rmfs//0.rmf3 8087 9327  |  610.125643175 23.4833880239 0.500408  |  37.715529319 30.637414688 150.688969821 14 12 57 0.447077070255 0.47730842879 0.489064610341  |  45.1612141907 15.5904786167 20.498877383 85 51 34 0.0218842285759 0.0115961771815 0.0201575915544
23 0 output/rmfs//0.rmf3 8088 9328  |  616.43724793 28.4548747794 2.85598  |  37.4497328051 30.4218797316 151.163068937 14 13 53 0.44619539419 0.478282737871 0.489362610101  |  45.9328952208 15.3660128584 19.7284377702 85 51 34 0.0125604291006 0.0115961771815 0.0201575915544
23 0 output/rmfs//0.rmf3 8089 9329  |  607.726034436 24.6396733162 1.38919  |  36.2204245169 30.2606142785 150.476474934 14 13 51 0.474619943752 0.478282737871 0.489362610101  |  45.8478922323 15.4690626547 19.9752777858 85 51 34 0.0143555535566 0.0115961771815 0.0201575915544
23 0 output/rmfs//0.rmf3 8091 9331  |  607.595955846 25.9358615091 2.12059  |  36.2422948998 30.5433450285 150.460337225 14 15 55 0.474619943752 0.468592646456 0.484770202023  |  46.3601749423 15.1142772139 18.8652011558 85 51 34 0.0109656046105 0.0109521134641 0.0125604574153
23 0 output/rmfs//0.rmf3 8099 9339  |  615.906055095 24.9192060502 6.71109  |  36.2898314731 31.7902703939 151.715683702 13 13 58 0.48737725983 0.458835079592 0.464213844864  |  45.6315322195 16.0948176713 17.8747063569 85 51 34 0.0242849142304 0.017255480782 0.0113879038545
23 0 output/rmfs//0.rmf3 8100 9340  |  612.800919159 26.9961281655 0.465192  |  36.3176111884 31.1841175909 151.009292542 13 16 54 0.48737725983 0.465092412195 0.487483190844  |  46.9355876456 16.1755307724 17.9715866577 85 51 34 0.044346941234 0.0159607923991 0.0123785932951
23 0 output/rmfs//0.rmf3 8101 9341  |  607.271621053 12.6453932327 4.05106  |  36.1307583939 32.2218988233 152.225745673 13 16 54 0.48737725983 0.416537136608 0.487483190844  |  45.991282775 17.2917628055 18.9994677094 85 51 34 0.0142770429568 0.0162104159845 0.0115338714611
23 0 output/rmfs//0.rmf3 8102 9342  |  603.265570935 14.3742281263 2.90468  |  36.0255832345 30.8611784268 152.767975349 14 14 52 0.48737725983 0.461985745429 0.474958833152  |  46.3077126293 17.1078199571 17.4576282581 85 51 34 0.0142770429568 0.0162104159845 0.0115338714611
23 0 output/rmfs//0.rmf3 8106 9346  |  612.755105997 16.1693827121 5.01317  |  35.7473497621 30.822091217 153.512848986 13 12 52 0.48737725983 0.465103731271 0.479345814726  |  47.6765447138 16.7557272655 18.0163554648 85 51 34 0.0330724702645 0.0175052985616 0.0220283119483
23 0 output/rmfs//0.rmf3 8108 9348  |  614.974388244 16.8183001602 3.80504  |  36.0068325957 31.6563785903 153.41475009 13 13 51 0.485521368731 0.425234298105 0.486766326132  |  49.6757160556 15.7629572342 17.7880596731 85 51 34 0.0123991353393 0.0171166901445 0.0301102782637
23 0 output/rmfs//0.rmf3 8109 9349  |  606.683146132 16.5651857221 1.71092  |  36.1002031344 30.5562344475 153.245484877 13 13 52 0.485521368731 0.474938209235 0.482023789355  |  47.4839831577 15.4222894488 17.9841446707 85 51 34 0.0332306159777 0.0171166901445 0.0299330817494
23 0 output/rmfs//0.rmf3 8110 9350  |  602.631904513 17.8631430697 4.82137  |  35.9806433244 30.3875695134 152.47843983 13 15 50 0.485521368731 0.484539192651 0.482020395466  |  45.2641809738 15.9822064631 16.9075702644 85 51 34 0.0316002258174 0.0189846210974 0.0115826091063
23 0 output/rmfs//0.rmf3 8111 9351  |  610.426844061 12.9928005117 5.33857  |  37.0252931935 31.1781428964 153.623805831 13 13 50 0.469176381319 0.46740721323 0.482020395466  |  47.7086219638 15.393917014 18.4080977312 85 51 34 0.0316002258174 0.012030113028 0.0115826091063
23 0 output/rmfs//0.rmf3 8112 9352  |  615.362365936 14.5969611584 4.61422  |  37.5754838085 33.6652064674 153.608613038 13 14 54 0.457093746306 0.368355606104 0.465349312248  |  46.3495194623 15.7317979035 18.5616676446 85 51 34 0.0330986724194 0.012030113028 0.0115826091063
23 0 output/rmfs//0.rmf3 8113 9353  |  610.426748602 15.1831010671 4.18438  |  36.2875763378 30.9591283196 153.151822155 13 13 52 0.480695546739 0.472986167238 0.485927968276  |  49.2010083015 15.2911959083 18.1059126587 85 51 34 0.0212261704019 0.012030113028 0.0115826091063
23 0 output/rmfs//0.rmf3 8114 9354  |  614.678775134 22.3414995516 2.38477  |  36.389039332 30.7768783607 155.032273984 13 12 51 0.48604022117 0.472986167238 0.46138581739  |  47.3229223368 15.3315409758 17.5030392317 85 51 34 0.021704333572 0.0146002058427 0.0115826091063
23 0 output/rmfs//0.rmf3 8115 9355  |  620.242630963 19.8177385324 7.05942  |  36.1201215453 30.6773388331 154.586300582 13 12 51 0.489300857575 0.488836807889 0.48285731095  |  48.3039076841 15.9103371806 18.1371896267 85 51 34 0.0383342782627 0.0146002058427 0.0115826091063
23 0 output/rmfs//0.rmf3 8116 9356  |  614.669556442 20.6679854976 2.04826  |  36.1186716157 30.6972187 153.455099031 13 12 55 0.489300857575 0.48931558361 0.48285731095  |  48.5475172528 16.7259007493 17.2064261625 85 51 34 0.0339726930623 0.0287145352174 0.0115826091063
23 0 output/rmfs//0.rmf3 8118 9358  |  614.289217661 25.6970081458 2.83933  |  36.1108579066 30.6031656556 153.8497027 13 13 52 0.489300857575 0.451445616918 0.477529862797  |  47.0975152629 15.1228453951 17.6113539844 85 51 34 0.0173286869441 0.0139098924647 0.0115826091063
23 0 output/rmfs//0.rmf3 8119 9359  |  609.053447899 16.6541841316 6.19873  |  37.3725115425 30.7669051309 153.14257293 13 13 53 0.468201106938 0.452888158641 0.477881876075  |  46.5313252374 15.2039784902 17.6220521674 85 51 34 0.0173286869441 0.0139098924647 0.0115826091063
23 0 output/rmfs//0.rmf3 8120 9360  |  615.123199198 23.0813127529 1.73349  |  36.9673835854 31.5893353455 152.8659528 13 12 53 0.477567531155 0.436805039231 0.477881876075  |  46.7413896037 15.2568870217 19.0264249943 85 51 34 0.0277778689194 0.0139098924647 0.0120105885486
23 0 output/rmfs//0.rmf3 8121 9361  |  622.897584993 21.0593254552 2.48555  |  36.9996769264 32.6398998407 153.710720009 13 12 51 0.477567531155 0.388646789138 0.472550066251  |  48.2898424248 15.1480710437 19.621570926 85 51 34 0.0523450545709 0.0160393883678 0.0192450665612
23 0 output/rmfs//0.rmf3 8123 9363  |  617.066899172 17.282967221 1.84966  |  36.7630272896 29.931906311 154.026117931 13 17 50 0.478163558582 0.44958613224 0.483215522041  |  47.5047667393 17.2072678325 20.2951627729 85 51 34 0.0130422023454 0.0412708285709 0.023979824207
23 0 output/rmfs//0.rmf3 8132 9372  |  612.889781343 13.2295093821 5.53402  |  36.0801614212 28.4694612352 153.631910402 13 17 52 0.488690547957 0.489115049746 0.485341744634  |  46.0444630341 18.9662619319 20.4900145264 85 51 34 0.0260928106792 0.0437240548265 0.0134570006388
23 0 output/rmfs//0.rmf3 8133 9373  |  612.53995309 17.5122787434 6.78848  |  36.2099905511 28.6927642235 153.877655119 13 17 52 0.488690547957 0.416309397465 0.485341744634  |  46.2330850416 16.5968509672 20.0533785844 85 51 34 0.0106598738578 0.0197722855386 0.0134570006388
